Lab_Name,Test_Name,Price,City,Area,Latitude,Longitude
Tesla Diagnostics,Blood Sugar Test,190,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,CRP Test,442,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Cholesterol Test,494,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Complete Blood Count,345,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Creatinine Test,286,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Dengue IgG IgM,1060,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Electrolytes Test,537,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Fasting Blood Sugar,103,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Ferritin Test,1059,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Full Body Checkup,2088,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,HIV Test,771,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,HbA1c,387,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Hepatitis B Test,864,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Insulin Test,689,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Iron Profile,717,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Lipid Profile,920,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Liver Function Test,847,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,PSA Test,1531,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Post Lunch Blood Sugar,141,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Potassium Test,342,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Prolactin Test,661,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Rheumatoid Factor,499,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Senior Citizen Checkup,1958,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Sodium Test,282,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,TSH Test,376,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Thyroid Profile,795,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Typhoid Test,465,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Uric Acid Test,267,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Vitamin B12 Test,1186,Hyderabad,Ramnagar,17.4065,78.5083
Tesla Diagnostics,Vitamin D Test,1326,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Anemia Profile,1528,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Bilirubin Test,444,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Blood Group Test,202,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Blood Sugar Test,111,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,CBC with ESR,467,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,COVID RT-PCR,588,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,CRP Test,753,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Calcium Test,340,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Cardiac Risk Profile,2880,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Cholesterol Test,389,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Complete Blood Count,455,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Creatinine Test,398,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Dengue IgG IgM,657,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Dengue NS1 Antigen,949,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Diabetes Profile,1388,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,ESR,350,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Fasting Blood Sugar,144,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Ferritin Test,551,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Fever Profile,1262,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Full Body Checkup,1973,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,HIV Test,463,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,HbA1c,572,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Hepatitis B Test,467,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Insulin Test,655,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Iron Profile,679,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Kidney Function Test,587,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Liver Function Test,791,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Malaria Parasite Test,329,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,PSA Test,995,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Pap Smear Test,1054,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Post Lunch Blood Sugar,145,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Potassium Test,170,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Pregnancy Test,180,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Rheumatoid Factor,481,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Senior Citizen Checkup,2471,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Sodium Test,168,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,T3 T4 TSH,792,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,TSH Test,580,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Thyroid Profile,572,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Triglycerides Test,502,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Typhoid Test,490,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Uric Acid Test,404,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Urine Routine Test,208,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Vitamin B12 Test,648,Hyderabad,Ramnagar,17.4065,78.5083
Thyrocare,Women Health Checkup,3010,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Anemia Profile,1922,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Blood Group Test,126,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,CBC with ESR,666,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,COVID RT-PCR,601,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,CRP Test,889,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Calcium Test,370,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Cardiac Risk Profile,2972,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Cholesterol Test,250,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Complete Blood Count,315,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Creatinine Test,320,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Dengue NS1 Antigen,1225,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Diabetes Profile,1231,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,ESR,333,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Electrolytes Test,756,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Fasting Blood Sugar,120,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Ferritin Test,661,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Full Body Checkup,3186,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,HIV Test,354,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,HbA1c,542,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Hepatitis B Test,411,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Insulin Test,1098,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Iron Profile,1203,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Liver Function Test,704,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Malaria Parasite Test,276,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Pap Smear Test,1368,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Post Lunch Blood Sugar,92,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Potassium Test,335,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Pregnancy Test,373,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Prolactin Test,712,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Rheumatoid Factor,759,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Senior Citizen Checkup,2529,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Sodium Test,253,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,T3 T4 TSH,520,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,TSH Test,460,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Thyroid Profile,558,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Typhoid Test,620,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Uric Acid Test,274,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Urine Routine Test,217,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Vitamin B12 Test,1223,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Vitamin D Test,1151,Hyderabad,Ramnagar,17.4065,78.5083
Vijaya Diagnostics,Women Health Checkup,3024,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Anemia Profile,1159,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Bilirubin Test,237,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Blood Group Test,162,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Blood Sugar Test,96,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,CBC with ESR,567,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,COVID RT-PCR,756,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,CRP Test,541,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Calcium Test,265,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Cholesterol Test,239,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Complete Blood Count,424,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Creatinine Test,350,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Dengue IgG IgM,526,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Dengue NS1 Antigen,933,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,ESR,195,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Electrolytes Test,488,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Fasting Blood Sugar,88,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Ferritin Test,1031,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Fever Profile,1119,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Full Body Checkup,2181,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,HIV Test,663,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,HbA1c,522,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Hepatitis B Test,459,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Iron Profile,1193,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Lipid Profile,646,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Malaria Parasite Test,255,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,PSA Test,1259,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Pap Smear Test,1635,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Post Lunch Blood Sugar,92,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Potassium Test,275,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Prolactin Test,595,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Rheumatoid Factor,804,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Senior Citizen Checkup,2562,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Sodium Test,324,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,T3 T4 TSH,670,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,TSH Test,497,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Triglycerides Test,482,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Typhoid Test,789,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Uric Acid Test,414,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Vitamin B12 Test,971,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Vitamin D Test,1312,Hyderabad,Ramnagar,17.4065,78.5083
Yashoda Diagnostics,Women Health Checkup,2133,Hyderabad,Ramnagar,17.4065,78.5083
Aarthi Scans,Bilirubin Test,428,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Blood Sugar Test,84,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Calcium Test,292,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Cardiac Risk Profile,1379,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Cholesterol Test,475,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Complete Blood Count,280,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Diabetes Profile,1772,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,ESR,301,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Electrolytes Test,801,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Fasting Blood Sugar,82,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Ferritin Test,1110,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Full Body Checkup,2970,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,HIV Test,743,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Hepatitis B Test,702,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Iron Profile,842,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Kidney Function Test,888,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Lipid Profile,795,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Liver Function Test,1143,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Malaria Parasite Test,292,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,PSA Test,910,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Pap Smear Test,947,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Post Lunch Blood Sugar,145,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Potassium Test,269,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Pregnancy Test,303,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Prolactin Test,619,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Rheumatoid Factor,779,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Senior Citizen Checkup,3343,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Sodium Test,386,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,T3 T4 TSH,660,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,TSH Test,375,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Thyroid Profile,943,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Triglycerides Test,576,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Typhoid Test,543,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Uric Acid Test,314,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Urine Routine Test,274,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Vitamin B12 Test,1299,Hyderabad,Secunderabad,17.4399,78.4983
Aarthi Scans,Vitamin D Test,1132,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Bilirubin Test,370,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,CBC with ESR,424,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Calcium Test,343,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Cardiac Risk Profile,2873,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Cholesterol Test,487,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Complete Blood Count,392,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Creatinine Test,255,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Dengue IgG IgM,636,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,ESR,262,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Fasting Blood Sugar,125,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Ferritin Test,538,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Fever Profile,958,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Full Body Checkup,1566,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Insulin Test,644,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Iron Profile,742,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Kidney Function Test,743,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Lipid Profile,657,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Post Lunch Blood Sugar,107,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Potassium Test,245,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Prolactin Test,727,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Rheumatoid Factor,885,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Senior Citizen Checkup,1907,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,T3 T4 TSH,890,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,TSH Test,560,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Thyroid Profile,859,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Typhoid Test,543,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Uric Acid Test,187,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Urine Routine Test,191,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Vitamin B12 Test,729,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Vitamin D Test,1283,Hyderabad,Secunderabad,17.4399,78.4983
Apollo Diagnostics,Women Health Checkup,3583,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Anemia Profile,1441,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Blood Group Test,278,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Blood Sugar Test,155,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,CBC with ESR,589,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,CRP Test,433,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Cardiac Risk Profile,2598,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Complete Blood Count,404,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Creatinine Test,381,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Dengue IgG IgM,1160,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Dengue NS1 Antigen,1238,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Electrolytes Test,617,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Ferritin Test,788,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,HbA1c,700,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Hepatitis B Test,940,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Kidney Function Test,751,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Lipid Profile,701,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Malaria Parasite Test,581,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,PSA Test,1516,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Pap Smear Test,1770,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Potassium Test,243,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Pregnancy Test,319,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Rheumatoid Factor,682,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Senior Citizen Checkup,2367,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,T3 T4 TSH,935,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Thyroid Profile,710,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Typhoid Test,490,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Uric Acid Test,318,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Urine Routine Test,101,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Vitamin B12 Test,813,Hyderabad,Secunderabad,17.4399,78.4983
Care Diagnostics,Vitamin D Test,1218,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Anemia Profile,1317,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Blood Sugar Test,160,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,CBC with ESR,424,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,COVID RT-PCR,930,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,CRP Test,597,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Cardiac Risk Profile,2313,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Cholesterol Test,495,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Complete Blood Count,330,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Creatinine Test,432,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Dengue IgG IgM,1081,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Dengue NS1 Antigen,1175,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Diabetes Profile,1030,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,ESR,243,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Electrolytes Test,878,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Fasting Blood Sugar,147,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Ferritin Test,878,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Fever Profile,1314,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Full Body Checkup,1350,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,HIV Test,662,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,HbA1c,652,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Hepatitis B Test,864,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Insulin Test,953,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Iron Profile,644,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Kidney Function Test,776,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Lipid Profile,666,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Liver Function Test,774,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Malaria Parasite Test,678,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,PSA Test,707,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Post Lunch Blood Sugar,110,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Potassium Test,378,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Pregnancy Test,341,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Prolactin Test,832,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Rheumatoid Factor,562,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Sodium Test,345,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,T3 T4 TSH,837,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,TSH Test,521,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Typhoid Test,786,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Uric Acid Test,196,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Vitamin B12 Test,704,Hyderabad,Secunderabad,17.4399,78.4983
Continental Diagnostics,Vitamin D Test,927,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Bilirubin Test,310,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Blood Group Test,260,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Blood Sugar Test,178,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,CBC with ESR,716,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,COVID RT-PCR,801,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,CRP Test,507,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Calcium Test,421,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Cardiac Risk Profile,1763,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Creatinine Test,198,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Dengue IgG IgM,684,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Diabetes Profile,1553,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,ESR,131,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Electrolytes Test,564,Hyderabad,Secunderabad,17.4399,78.4983
Dr Lal PathLabs,Fasting Blood Sugar,152,Hyderabad,Secunderabad,17.4399,78.4983
